# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 15 09:39:16 2023
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_time0_err1: Transit Epoch Upper Unc. [BJD]
# COLUMN koi_time0_err2: Transit Epoch Lower Unc. [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_longp_err1: Long. of Periastron Upper Unc. [deg]
# COLUMN koi_longp_err2: Long. of Periastron Lower Unc. [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_ingress_err1: Ingress Duration Upper Unc. [hrs]
# COLUMN koi_ingress_err2: Ingress Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_srho_err1:  Fitted Stellar Density Upper Unc. [g/cm**3]
# COLUMN koi_srho_err2:  Fitted Stellar Density Lower Unc. [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,,,,,,10.11712100,8.30000e-05,-8.30000e-05,137.4451000,3.10000e-03,-3.10000e-03,2454970.445,3.10000e-03,-3.10000e-03,0,,,,,,0.8480,0.10,-0.10,4.9065,,,,,,300,,,0.01789,2.80000e-04,-2.80000e-04,,,,2.80,1.30,-1.30,0.102,,,84.80,,,1170.0,,,,,,8.910000,0.61000,-0.61000,56.50,,,,7110.00,129.00,-129.00,4.280,0.300,-0.300,,,,1.4200,0.6600,-0.6600,1.4000,0.1600,-0.1600,0.7900,0.2400,-0.2400,288.855290,48.208542,13.832
10964440,K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,,,,,,19.12962000,2.30000e-04,-2.30000e-04,139.4344000,4.00000e-03,-4.00000e-03,2454972.434,4.00000e-03,-4.00000e-03,0,,,,,,0.6400,0.50,-0.50,3.4561,,,,,,460,,,0.02070,4.00000e-03,-4.00000e-03,,,,2.20,1.20,-1.20,0.142,,,88.81,,,692.0,,,,,,33.600000,8.60000,-8.60000,35.40,,,,6042.00,98.00,-98.00,4.500,0.300,-0.300,,,,0.9600,0.5100,-0.5100,1.0500,0.1200,-0.1200,0.5000,2.0000,-2.0000,285.662690,48.435371,14.569
10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,,,,,,83.57752000,9.50000e-04,-9.50000e-04,202.4600000,4.00000e-03,-4.00000e-03,2455035.460,4.00000e-03,-4.00000e-03,0,,,,,,0.9120,0.10,-0.10,8.0169,,,,,,648,,,0.02784,4.10000e-04,-4.10000e-04,,,,4.20,1.70,-1.70,0.388,,,88.81,,,515.0,,,,,,37.800000,2.90000,-2.90000,59.00,,,,6188.00,81.00,-81.00,4.200,0.300,-0.300,,,,1.3800,0.5500,-0.5500,1.1200,0.1400,-0.1400,4.7000,1.1000,-1.1000,283.532960,48.094261,13.498
10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,,,,,,6.14691800,9.60000e-05,-9.60000e-05,135.0758000,5.10000e-03,-5.10000e-03,2454968.076,5.10000e-03,-5.10000e-03,0,,,,,,0.2000,0.45,-0.45,3.4427,,,,,,237,,,0.01417,8.20000e-04,-8.20000e-04,,,,1.68,0.50,-0.50,0.069,,,89.38,,,1114.0,,,,,,13.600000,4.70000,-4.70000,25.80,,,,6367.00,91.00,-91.00,4.430,0.300,-0.300,,,,1.0900,0.3200,-0.3200,1.1610,0.0790,-0.0790,0.2500,0.8700,-0.8700,284.910490,48.431641,14.706
10963242,K01312.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,31.24611000,9.50000e-04,-9.50000e-04,138.4600000,1.00000e-02,-1.00000e-02,2454971.460,1.00000e-02,-1.00000e-02,0,,,,,,0.6200,0.30,-0.30,4.7627,,,,,,152,,,0.01190,1.20000e-03,-1.20000e-03,,,,1.41,0.43,-0.43,0.204,,,89.38,,,648.0,,,,,,40.000000,14.00000,-14.00000,4.80,,,,6367.00,91.00,-91.00,4.430,0.300,-0.300,,,,1.0900,0.3200,-0.3200,1.1610,0.0790,-0.0790,0.2500,0.8700,-0.8700,284.910490,48.431641,14.706
10785538,K01313.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.52245826,5.50000e-07,-5.50000e-07,133.7504700,4.90000e-04,-4.90000e-04,2454966.750,4.90000e-04,-4.90000e-04,0,,,,,,0.9300,0.32,-0.32,0.8612,,,,,,147,,,0.01440,1.20000e-03,-1.20000e-03,,,,1.55,0.61,-0.61,0.013,,,59.01,,,2301.0,,,,,,1.820000,0.81000,-0.81000,60.80,,,,6002.00,74.00,-74.00,4.460,0.300,-0.300,,,,0.9800,0.3800,-0.3800,1.0190,0.0700,-0.0700,2.5000,2.0000,-2.0000,286.665680,48.144581,13.343
10585852,K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,,,,,,8.57507000,1.80000e-04,-1.80000e-04,140.1356000,7.00000e-03,-7.00000e-03,2454973.136,7.00000e-03,-7.00000e-03,0,,,,,,0.3510,0.10,-0.10,8.6303,,,,,,173,,,0.01191,2.70000e-04,-2.70000e-04,,,,3.47,0.35,-0.35,0.090,,,87.09,,,1230.0,,,,,,7.230000,0.41000,-0.41000,39.30,,,,5124.00,51.00,-51.00,3.710,0.100,-0.100,,,,2.6700,0.2600,-0.2600,1.3200,0.0800,-0.0800,4.2600,0.9100,-0.9100,285.221100,47.881378,13.242
11037335,K01435.02,Kepler-300 b,CONFIRMED,NOT DISPOSITIONED,,,,,,10.44636200,7.90000e-05,-7.90000e-05,133.2776000,2.90000e-03,-2.90000e-03,2454966.278,2.90000e-03,-2.90000e-03,0,,,,,,0.9370,0.10,-0.10,2.4951,,,,,,346,,,0.02114,6.20000e-04,-6.20000e-04,,,,2.15,0.94,-0.94,0.095,,,85.94,,,828.0,,,,,,13.000000,1.60000,-1.60000,35.70,,,,5993.00,81.00,-81.00,4.510,0.300,-0.300,,,,0.9300,0.4100,-0.4100,1.0350,0.0840,-0.0840,0.3000,2.5000,-2.5000,295.288700,48.599720,14.201
11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,,,,,,2.50856700,2.50000e-05,-2.50000e-05,135.0087000,2.80000e-03,-2.80000e-03,2454968.009,2.80000e-03,-2.80000e-03,0,,,,,,0.6600,0.27,-0.27,2.3819,,,,,,219,,,0.01428,9.10000e-04,-9.10000e-04,,,,1.41,0.74,-0.74,0.036,,,84.22,,,1283.0,,,,,,6.300000,2.20000,-2.20000,33.20,,,,5811.00,78.00,-78.00,4.510,0.300,-0.300,,,,0.9000,0.4700,-0.4700,0.9700,0.1100,-0.1100,2.4000,3.1000,-3.1000,283.982970,49.232990,14.271
11389771,K01436.02,Kepler-301 d,CONFIRMED,NOT DISPOSITIONED,,,,,,13.75135000,1.80000e-04,-1.80000e-04,144.6117000,4.40000e-03,-4.40000e-03,2454977.612,4.40000e-03,-4.40000e-03,0,,,,,,0.6900,0.25,-0.25,4.0457,,,,,,399,,,0.01950,1.20000e-03,-1.20000e-03,,,,1.90,1.00,-1.00,0.111,,,88.24,,,731.0,,,,,,19.400000,6.90000,-6.90000,33.70,,,,5811.00,78.00,-78.00,4.510,0.300,-0.300,,,,0.9000,0.4700,-0.4700,0.9700,0.1100,-0.1100,2.4000,3.1000,-3.1000,283.982970,49.232990,14.271
11044770,K00170.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.60858400,6.90000e-05,-6.90000e-05,144.3011000,3.10000e-03,-3.10000e-03,2454977.301,3.10000e-03,-3.10000e-03,0,,,,,,0.9780,0.10,-0.10,4.6975,,,,,,293,,,0.02191,7.20000e-04,-7.20000e-04,,,,5.30,3.50,-3.50,0.149,,,80.21,,,1354.0,,,,,,5.880000,0.37000,-0.37000,52.60,,,,7982.00,200.00,-200.00,4.010,0.300,-0.300,,,,2.2000,1.5000,-1.5000,1.8300,0.3800,-0.3800,0.9900,0.2100,-0.2100,297.979220,48.553871,13.376
11389771,K01436.03,Kepler-301 c,CONFIRMED,NOT DISPOSITIONED,,,,,,5.41911500,7.50000e-05,-7.50000e-05,131.6427000,4.50000e-03,-4.50000e-03,2454964.643,4.50000e-03,-4.50000e-03,0,,,,,,0.8300,0.15,-0.15,2.3156,,,,,,216,,,0.01520,1.10000e-03,-1.10000e-03,,,,1.50,0.79,-0.79,0.060,,,85.37,,,994.0,,,,,,10.500000,3.70000,-3.70000,24.80,,,,5811.00,78.00,-78.00,4.510,0.300,-0.300,,,,0.9000,0.4700,-0.4700,0.9700,0.1100,-0.1100,2.4000,3.1000,-3.1000,283.982970,49.232990,14.271
11599038,K01437.01,Kepler-1751 b,CONFIRMED,CANDIDATE,,,,,,7.01773000,1.50000e-04,-1.50000e-04,133.8826000,7.10000e-03,-7.10000e-03,2454966.883,7.10000e-03,-7.10000e-03,0,,,,,,0.2900,0.62,-0.62,3.0737,,,,,,324,,,0.01650,2.50000e-03,-2.50000e-03,,,,1.79,0.98,-0.98,0.073,,,88.81,,,989.0,,,,,,17.000000,7.00000,-7.00000,14.70,,,,6066.00,93.00,-93.00,4.460,0.300,-0.300,,,,1.0000,0.5200,-0.5200,1.0400,0.1300,-0.1300,1.9000,1.8000,-1.8000,284.846620,49.692402,15.280
11193263,K01438.01,Kepler-848 b,CONFIRMED,CANDIDATE,,,,,,6.91130100,8.00000e-05,-8.00000e-05,136.6487000,4.20000e-03,-4.20000e-03,2454969.649,4.20000e-03,-4.20000e-03,0,,,,,,0.2600,0.11,-0.11,5.5678,,,,,,201,,,0.01291,2.90000e-04,-2.90000e-04,,,,1.40,0.64,-0.64,0.070,,,88.24,,,979.0,,,,,,9.300000,1.80000,-1.80000,45.90,,,,5894.00,113.00,-113.00,4.430,0.300,-0.300,,,,0.9900,0.4500,-0.4500,0.9700,0.1000,-0.1000,4.9000,2.6000,-2.6000,293.288270,48.811619,14.056
11027624,K01439.01,Kepler-849 b,CONFIRMED,CANDIDATE,,,,,,394.61070000,3.50000e-03,-3.50000e-03,177.8496000,2.50000e-03,-2.50000e-03,2455010.850,2.50000e-03,-2.50000e-03,0,,,,,,0.7157,0.10,-0.10,24.6135,,,,,,1937,,,0.04331,1.80000e-04,-1.80000e-04,,,,7.80,1.10,-1.10,1.129,,,89.38,,,316.0,,,,,,92.980000,0.92000,-0.92000,258.00,,,,5930.00,50.00,-50.00,4.090,0.100,-0.100,,,,1.6500,0.2200,-0.2200,1.2310,0.0930,-0.0930,4.4600,0.9600,-0.9600,290.851780,48.521339,12.849
11032227,K01440.01,Kepler-850 b,CONFIRMED,CANDIDATE,,,,,,7.19294000,1.30000e-04,-1.30000e-04,136.0564000,6.60000e-03,-6.60000e-03,2454969.056,6.60000e-03,-6.60000e-03,0,,,,,,0.0294,0.10,-0.10,3.3551,,,,,,270,,,0.01498,6.40000e-04,-6.40000e-04,,,,1.63,0.77,-0.77,0.075,,,89.95,,,996.0,,,,,,16.600000,2.70000,-2.70000,20.40,,,,6186.00,103.00,-103.00,4.480,0.300,-0.300,,,,1.0000,0.4700,-0.4700,1.0900,0.1200,-0.1200,0.3000,1.6000,-1.6000,293.084470,48.575390,15.451
11356260,K01441.01,Kepler-851 b,CONFIRMED,CANDIDATE,,,,,,8.50691000,1.40000e-04,-1.40000e-04,134.6459000,6.20000e-03,-6.20000e-03,2454967.646,6.20000e-03,-6.20000e-03,0,,,,,,0.6900,0.55,-0.55,3.0943,,,,,,266,,,0.01580,2.10000e-03,-2.10000e-03,,,,1.69,0.85,-0.85,0.080,,,87.66,,,895.0,,,,,,15.700000,6.10000,-6.10000,22.80,,,,5803.00,118.00,-118.00,4.430,0.300,-0.300,,,,0.9800,0.4700,-0.4700,0.9400,0.1100,-0.1100,6.4000,3.0000,-3.0000,294.680270,49.140160,15.135
11600889,K01442.01,Kepler-407 b,CONFIRMED,CANDIDATE,,,,,,0.66933560,2.60000e-06,-2.60000e-06,134.1200700,4.00000e-04,-4.00000e-04,2454967.120,4.00000e-04,-4.00000e-04,0,,,,,,0.6850,0.10,-0.10,1.2852,,,,,,138,,,0.01129,2.00000e-04,-2.00000e-04,,,,1.23,0.08,-0.08,0.015,,,77.35,,,1968.0,,,,,,3.070000,0.54000,-0.54000,93.50,,,,5476.00,47.00,-47.00,4.448,0.060,-0.060,,,,0.9960,0.0640,-0.0640,1.0150,0.0220,-0.0220,4.6000,2.4000,-2.4000,286.036350,49.614510,12.521
11197126,K01443.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,4.49449220,9.40000e-06,-9.40000e-06,134.7761000,1.50000e-03,-1.50000e-03,2454967.776,1.50000e-03,-1.50000e-03,0,,,,,,1.1400,0.98,-0.98,1.8577,,,,,,248,,,0.16000,8.00000e-02,-8.00000e-02,,,,44.00,25.00,-25.00,0.054,,,71.62,,,1501.0,,,,,,3.600000,1.80000,-1.80000,50.90,,,,5000.00,87.00,-87.00,3.660,0.300,-0.300,,,,2.5000,0.6400,-0.6400,1.0500,0.1000,-0.1000,8.6000,2.6000,-2.6000,295.034610,48.882172,12.786
5553652,K01575.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,24.32771000,1.70000e-04,-1.70000e-04,141.0621000,4.90000e-03,-4.90000e-03,2454974.062,4.90000e-03,-4.90000e-03,0,,,,,,0.0300,0.15,-0.15,4.8585,,,,,,1247,,,0.03100,1.50000e-02,-1.50000e-02,,,,2.50,1.70,-1.70,0.155,,,89.95,,,503.0,,,,,,39.400000,8.20000,-8.20000,28.20,,,,5249.00,94.00,-94.00,4.630,0.300,-0.300,,,,0.7300,0.3500,-0.3500,0.8320,0.0700,-0.0700,0.8000,3.5000,-3.5000,296.991910,40.758911,15.952
5299459,K01576.01,Kepler-307 b,CONFIRMED,CANDIDATE,,,,,,10.41580800,3.50000e-05,-3.50000e-05,143.0443000,1.20000e-03,-1.20000e-03,2454976.044,1.20000e-03,-1.20000e-03,0,,,,,,0.6800,0.27,-0.27,2.7401,,,,,,850,,,0.02830,1.80000e-03,-1.80000e-03,,,,3.20,1.30,-1.30,0.089,,,88.24,,,836.0,,,,,,22.400000,8.40000,-8.40000,82.70,,,,5577.00,105.00,-105.00,4.340,0.300,-0.300,,,,1.0300,0.4200,-0.4200,0.8560,0.0750,-0.0750,13.5000,3.6000,-3.6000,297.795140,40.417709,14.072
5299459,K01576.02,Kepler-307 c,CONFIRMED,NOT DISPOSITIONED,,,,,,13.08414300,6.50000e-05,-6.50000e-05,132.6324000,1.80000e-03,-1.80000e-03,2454965.632,1.80000e-03,-1.80000e-03,0,,,,,,0.6500,0.29,-0.29,3.0347,,,,,,684,,,0.02520,1.60000e-03,-1.60000e-03,,,,2.80,1.20,-1.20,0.103,,,88.81,,,778.0,,,,,,26.100000,9.80000,-9.80000,69.20,,,,5577.00,105.00,-105.00,4.340,0.300,-0.300,,,,1.0300,0.4200,-0.4200,0.8560,0.0750,-0.0750,13.5000,3.6000,-3.6000,297.795140,40.417709,14.072
5299459,K01576.03,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,23.34032000,5.20000e-04,-5.20000e-04,146.3439000,8.30000e-03,-8.30000e-03,2454979.344,8.30000e-03,-8.30000e-03,0,,,,,,0.8300,0.17,-0.17,2.7258,,,,,,197,,,0.01460,1.40000e-03,-1.40000e-03,,,,1.63,0.68,-0.68,0.152,,,88.81,,,640.0,,,,,,38.000000,14.00000,-14.00000,5.40,,,,5577.00,105.00,-105.00,4.340,0.300,-0.300,,,,1.0300,0.4200,-0.4200,0.8560,0.0750,-0.0750,13.5000,3.6000,-3.6000,297.795140,40.417709,14.072
12506770,K01577.01,Kepler-895 b,CONFIRMED,CANDIDATE,,,,,,2.80624200,3.10000e-05,-3.10000e-05,133.7297000,3.40000e-03,-3.40000e-03,2454966.730,3.40000e-03,-3.40000e-03,0,,,,,,0.7900,0.55,-0.55,1.8127,,,,,,539,,,0.02360,9.20000e-03,-9.20000e-03,,,,1.46,0.57,-0.57,0.033,,,84.22,,,789.0,,,,,,7.800000,3.70000,-3.70000,23.70,,,,4320.00,64.00,-64.00,4.710,0.300,-0.300,,,,0.5660,0.0120,-0.0120,0.5960,0.0150,-0.0150,14.0000,3.7000,-3.7000,289.290650,51.408890,15.988
5629985,K01578.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.27191200,1.00000e-05,-1.00000e-05,134.7931000,2.90000e-03,-2.90000e-03,2454967.793,2.90000e-03,-2.90000e-03,0,,,,,,0.0200,0.11,-0.11,5.0348,,,,,,202,,,0.01260,5.60000e-03,-5.60000e-03,,,,1.25,0.71,-0.71,0.034,,,89.95,,,1330.0,,,,,,3.534000,0.08500,-0.08500,47.00,,,,5834.00,93.00,-93.00,4.510,0.300,-0.300,,,,0.9100,0.3200,-0.3200,0.9730,0.0570,-0.0570,2.2000,3.3000,-3.3000,294.734190,40.861420,14.459
7972785,K00184.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,7.30073465,8.90000e-07,-8.90000e-07,133.5657800,9.00000e-05,-9.00000e-05,2454966.566,9.00000e-05,-9.00000e-05,0,,,,,,0.0170,0.10,-0.10,5.7130,,,,,,13880,,,0.10630,2.20000e-03,-2.20000e-03,,,,13.00,4.90,-4.90,0.078,,,89.95,,,1072.0,,,,,,10.849000,0.02000,-0.02000,1872.40,,,,6414.00,144.00,-144.00,4.410,0.300,-0.300,,,,1.1200,0.4200,-0.4200,1.1800,0.1200,-0.1200,0.4800,0.8900,-0.8900,296.047640,43.762138,14.933
9898364,K01579.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,7.13236450,8.80000e-06,-8.80000e-06,134.4717400,8.70000e-04,-8.70000e-04,2454967.472,8.70000e-04,-8.70000e-04,0,,,,,,0.9900,0.21,-0.21,2.4372,,,,,,698,,,0.04300,1.30000e-02,-1.30000e-02,,,,9.30,4.30,-4.30,0.085,,,80.79,,,1591.0,,,,,,6.300000,1.80000,-1.80000,112.10,,,,7523.00,200.00,-200.00,4.070,0.300,-0.300,,,,1.9600,0.6700,-0.6700,1.6400,0.1700,-0.1700,1.2700,0.2300,-0.2300,294.830320,46.734348,13.337
5193400,K01580.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,21.36178800,4.10000e-05,-4.10000e-05,147.6478000,1.20000e-03,-1.20000e-03,2454980.648,1.20000e-03,-1.20000e-03,0,,,,,,0.0100,0.11,-0.11,0.5816,,,,,,9024,,,0.08700,3.90000e-02,-3.90000e-02,,,,9.20,5.20,-5.20,0.154,,,89.95,,,675.0,,,,,,309.000000,81.00000,-81.00000,29.10,,,,6103.00,156.00,-156.00,4.490,0.300,-0.300,,,,0.9700,0.3300,-0.3300,1.0620,0.0980,-0.0980,0.4000,1.6000,-1.6000,293.665070,40.359531,15.686
7939330,K01581.01,Kepler-896 c,CONFIRMED,CANDIDATE,,,,,,29.53941000,5.00000e-04,-5.00000e-04,137.6184000,8.70000e-03,-8.70000e-03,2454970.618,8.70000e-03,-8.70000e-03,0,,,,,,0.7390,0.10,-0.10,9.5899,,,,,,715,,,0.02640,6.50000e-04,-6.50000e-04,,,,2.30,1.10,-1.10,0.180,,,87.66,,,515.0,,,,,,16.800000,0.71000,-0.71000,34.40,,,,5506.00,87.00,-87.00,4.570,0.300,-0.300,,,,0.8100,0.3900,-0.3900,0.8890,0.0590,-0.0590,2.3000,4.0000,-4.0000,282.439180,43.734482,15.481
7939330,K01581.02,Kepler-896 b,CONFIRMED,CANDIDATE,,,,,,144.54310000,4.30000e-03,-4.30000e-03,265.9560000,1.30000e-02,-1.30000e-02,2455098.956,1.30000e-02,-1.30000e-02,0,,,,,,0.7520,0.10,-0.10,16.1541,,,,,,1082,,,0.03268,8.50000e-04,-8.50000e-04,,,,2.90,1.40,-1.40,0.519,,,89.38,,,303.0,,,,,,48.400000,2.00000,-2.00000,27.20,,,,5506.00,87.00,-87.00,4.570,0.300,-0.300,,,,0.8100,0.3900,-0.3900,0.8890,0.0590,-0.0590,2.3000,4.0000,-4.0000,282.439180,43.734482,15.481
4918309,K01582.01,,CANDIDATE,CANDIDATE,,,,,,186.39860000,1.40000e-03,-1.40000e-03,146.9690000,2.60000e-03,-2.60000e-03,2454979.969,2.60000e-03,-2.60000e-03,0,,,,,,0.9440,0.10,-0.10,5.6453,,,,,,4125,,,0.07800,1.00000e-02,-1.00000e-02,,,,7.00,2.40,-2.40,0.622,,,89.38,,,284.0,,,,,,131.000000,34.00000,-34.00000,68.20,,,,5612.00,89.00,-89.00,4.580,0.300,-0.300,,,,0.8200,0.2600,-0.2600,0.9250,0.0450,-0.0450,0.5000,3.8000,-3.8000,290.128570,40.021832,15.402
3869825,K01178.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,4.80065070,6.30000e-06,-6.30000e-06,134.3645700,8.60000e-04,-8.60000e-04,2454967.365,8.60000e-04,-8.60000e-04,0,,,,,,0.7600,0.12,-0.12,7.7225,,,,,,15578,,,0.12785,9.00000e-04,-9.00000e-04,,,,17.60,7.80,-7.80,0.061,,,77.35,,,1349.0,,,,,,3.490000,0.06000,-0.06000,280.70,,,,6718.00,122.00,-122.00,4.340,0.300,-0.300,,,,1.2600,0.5600,-0.5600,1.2800,0.1600,-0.1600,0.5700,0.5300,-0.5300,296.133910,38.999008,13.320
